updated_label,original_url,old_label,source_article,explanations,rationale
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/60871eab7d7eb8001bf0d82a/logical-fallacies,ad hominem,"There's no [MSK2] [MSK1] [MSK2] this [MSK2] [MSK1]'re [MSK2] too young to [MSK2]!
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5ea5b334b4da62001c0f27bf/logical-fallacies,ad hominem,"[MSK2], [MSK2]. What would [MSK1] [MSK2] about labor laws? [MSK1] don't even have a job.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/6013f8a0f50efb001ba7d0b4/logical-fallacies,ad hominem,"Don't [MSK2] to mr. [MSK1] when [MSK1] [MSK2] walk in the hallways. How can [MSK1] trust someone who [MSK2] bow ties?
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/601ab1436b68c3001b346fbc/logical-fallacy,ad hominem,"We can not [MSK1] to john [MSK1] opinion on global warming because he is a tree hugger.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/6013f8a0f50efb001ba7d0b4/logical-fallacies,ad hominem,"[MSK1] can't trust that [MSK2]'s advice on how to raise [MSK1] child. [MSK2] has never been a mother.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5f9607e2156afc001b2eee58/logical-fallacies,ad hominem,"[MSK1] [MSK2] raises a good point, but can we [MSK3] trust [MSK2]? [MSK1] mean, [MSK2] moved to this town only two years ago and everyone [MSK3] that [MSK2] wife left [MSK2].
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5cce27f37a48c0001bcf5904/academic-vocabulary-book-iv,ad hominem,"The [MSK1] must be wrong on the issue of taxes because [MSK1]'s such a jerk to the people who work for [MSK1].
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5ad4e7ecdc7f09001a7e8c79/logical-fallacies,ad hominem,"[MSK1] never even finished law school, so why should [MSK2] trust [MSK1] to watch [MSK2] children?
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/60e78ae94fc625001b04938d/logical-fallacies,ad hominem,"Only a selfish, non-caring person would [MSK1] that this is [MSK1].
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5cbde6b63d0929001a1ffc3c/logical-fallacies,ad hominem,"Bernie [MSK1] wouldn't [MSK2] a good president because [MSK1] [MSK2] [MSK2] a sad muppet.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/601186198d64cb001b52da5f/logical-fallacies,ad hominem,"[MSK1] [MSK3] [MSK2] would [MSK3] a good class president, but [MSK1] [MSK3] bad grades, so we should n’t vote for [MSK2].
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/601186198d64cb001b52da5f/logical-fallacies,ad hominem,"[MSK2] [MSK1] [MSK3] we need to [MSK3] masks, but [MSK2] [MSK1] is the oldest, meanest doctor around. [MSK1] ’m [MSK4] what [MSK1] [MSK3] is n’t [MSK4] at all.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/601186198d64cb001b52da5f/logical-fallacies,ad hominem,"[MSK1] is the most selfish, [MSK3] person that [MSK2] [MSK2]. [MSK1] [MSK2] that we should recycle to help save the earth, but [MSK1] only [MSK2] about [MSK1], so [MSK1] must be [MSK3].
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5a0f0600920b9b1100fb5669/logical-fallacy,ad hominem,"[MSK1] at that [MSK1]! Would anyone vote for that? Can you imagine that as the [MSK1] of our next president?
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5f769795899c3f001cce9a5a/philo-quiz-week-fallacy,ad hominem,"[MSK1] opponent is an untrustworthy [MSK2] and an [MSK2]. Therefore, you should believe [MSK1].
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/580e34f556bd584f78ecbb48/logical-fallacies,ad hominem,"How can [MSK1] argue [MSK1] case for vegetarianism when [MSK1] are enjoying [MSK1] steak?
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5eb2f7ab3b7a1c001e514aaf/logical-fallacies,ad hominem,"[MSK1] doesn't [MSK2] anything about science because [MSK1] [MSK2] weird.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5f6780dc106b31001bb3e0cd/logical-fallacies,ad hominem,"Charlie: fast food is filled with salt, fat, and added sugars. We need better regulation of the industry. [MSK1]: that [MSK1] be, but [MSK1]'re such a hypocrite! [MSK1] [MSK2] [MSK1] devour a triple [MSK2] baconator, super-sized fries, and 64oz of soda yesterday!
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/599efbff85c2391000f1bea7/argumentation,ad hominem,"Why would you elect a mayor whose wife has been treated for alcohol addiction?
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/611c9107f90b18001fce0b1d/logical-fallacies,ad hominem,"My [MSK2] in this election claims to have the [MSK4] interests of our [MSK3] at heart. However, [MSK2] is separated from [MSK2] [MSK1]. Is n’t family the basic unit of society? How can we entrust the concerns of the [MSK3] to someone who was not [MSK4] to keep [MSK2] [MSK1] together?
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/604934d7fe8205001fe46ba0/fallacies-quiz,ad hominem,"Leonardo [MSK1] is just a dumb actor! What does [MSK1] [MSK2] [MSK2] about climate change.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5ed74db1ca42f7001b829786/fallacies,ad hominem,"[MSK2] don't [MSK2] how professor [MSK1] can be such a hard grader. [MSK1]'s always late for class.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5ed74db1ca42f7001b829786/fallacies,ad hominem,"That answer [MSK1] just gave can not be right because [MSK1] are always so rude.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5ed74db1ca42f7001b829786/fallacies,ad hominem,"[MSK1] should not be voted president because [MSK1]'s a liar and a thief.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/605a2838960a72001b01c652/logical-fallacies-quiz,ad hominem,"Calling senator warren pocahontas,
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5da92387769162001aadb41f/logical-fallacies-q-s,ad hominem,"[MSK1] in [MSK1] [MSK3] mind would trust that [MSK2]. [MSK3], [MSK3] at [MSK2]!
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5da92387769162001aadb41f/logical-fallacies-q-s,ad hominem,"[MSK1] ’m [MSK2] joe bob [MSK2] [MSK1] boss, but [MSK1] ’m not [MSK2] to [MSK2] [MSK2] from someone who ca n’t even dress professionally for work.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/6077129b829907001ceb944c/logical-fallacies,ad hominem,"[MSK2] 1: we should argue with logic facts [MSK2] 2: [MSK1] should grow a brain before [MSK1] open [MSK1].
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/6077129b829907001ceb944c/logical-fallacies,ad hominem,"[MSK5] 1: i am for [MSK3] the [MSK4] [MSK1] in our state. [MSK5] 2: [MSK2] is for [MSK3] the [MSK4] [MSK1], but [MSK2] is not smart enough to even run a business.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/6077129b829907001ceb944c/logical-fallacies,ad hominem,"[MSK1] says the sun is fully risen at 5:00 am, but how would [MSK1] know [MSK1] sleeps in until noon. ( love you [MSK1] all [MSK2] all [MSK2].
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5db2bfe7c071cc001c22208b/logical-fallacies,ad hominem,"[MSK1]'re a westener and [MSK1]'re an idiot.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5f89ab267b1db7001b78463e/logical-fallacies-quiz,ad hominem,"[MSK1] wouldn't [MSK2] a good president because [MSK1] [MSK2] [MSK2] a sad muppet.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/600a16eae0ec11001c2283fb/logical-fallacies-practice,ad hominem,"The [MSK1] of that company [MSK2] the environment, so [MSK1] [MSK2] [MSK1] and wo n’t buy [MSK1] products.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/60560434e10317001e4ec2f4/logical-fallacies,ad hominem,"President [MSK2] [MSK4] that [MSK1] should open up the arctic national wildlife refuge for [MSK3] drilling. But [MSK2] just wants to reward [MSK2] rich cronies in the [MSK3] industry, so [MSK1] can't take [MSK2] [MSK4] seriously.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5f86ed951d73dd001bc299ca/logical-fallacies,ad hominem,"[MSK1]'m hardly prepared to [MSK1] to the arguments of an ignorant moron [MSK1] you.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://owl.purdue.edu/owl/general_writing/academic_writing/logic_in_argumentative_writing/fallacies.html,ad hominem,"Green peace's [MSK1] aren't effective because [MSK1] are all dirty, lazy hippies.
","In this example, the author doesn't even name particular strategies Green Peace has suggested, much less evaluate those strategies on their merits. Instead, the author attacks the characters of the individuals in the group.",
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5be322bc89dc71001ee54c1c/logical-fallacies-practice,ad hominem,"My [MSK1] in this debate wants all of you to increase taxes for a recycling program, but [MSK1] own company has been fined over a dozen times for pollution and environmental damage.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/60a4e3390985d0001bdd1676/logical-fallacy,ad hominem,", motive, or other attribute of the person making the argument.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5cd43aaf722afa001a919ea2/relativism-logical-fallacies,ad hominem,"Who are [MSK1] to ask fast food restaurants to give us nutritional facts? [MSK1] saw [MSK1] eat taco bell last night!
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5fd38f9d790f6c001b94a240/logical-fallacies,ad hominem,"[MSK1] should never break traffic laws. Who are [MSK1] to [MSK2]? [MSK1]'ve [MSK2] over fifteen speeding tickets!
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5f866cd09b8715001bf9a88c/identify-logical-fallacies,ad hominem,"We should n’t even bother to interview that job applicant. He has a beard.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5af3432e02fd7c0019e40cd2/king-hamilton-logical-fallacies,ad hominem,"A [MSK2] who tells the [MSK1] that she doesn't trust [MSK1] judgment because [MSK1]'s never been a [MSK2].
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5c890a34b355a3001d6addb9/logical-fallacies,ad hominem,"Congressman darell issa calls white house spokesperson jay carney a paid liar.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5df92b0aa5d605001fad432c/logical-fallacies-presidential-speeches,ad hominem,"Bill clinton: but when [MSK9] [MSK3] went around this [MSK1] [MSK7] people [MSK10] [MSK5], [MSK3] was [MSK6]. [MSK3] was [MSK6]. And a senator from connecticut [MSK8] up to [MSK3] named prescott bush. [MSK4] [MSK3] was [MSK10] to [MSK8] up to [MSK9] [MSK3], [MSK4] were [MSK6] to [MSK7] [MSK2] [MSK5]. [MSK2] was opposed to the war but [MSK2] loved [MSK2] [MSK1] [MSK10] debate 1, october 11, 1992 st. louis,.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5c6cbd74936b92001a45521b/logical-fallacies,ad hominem,"[MSK1] can't [MSK1] how such a low performance student is able to talk about.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/606f1a28b1113a001b6d6ba2/logical-fallicies,ad hominem,"Thanks to her enduring popularity with employees, annie smith is the [MSK1] [MSK1] ceo in our company [MSK1] history.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/6059f970a5d7c3001da9d533/logical-fallacies,ad hominem,"Before [MSK1] refute [MSK1] opponent [MSK2] argument, [MSK1] would [MSK2] to draw attention to the fact that he is sweating and clearly does not have much experience on the debate [MSK2].
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/60241e5e579e66001c40dfbd/logical-fallacies,ad hominem,"[MSK1] haven't [MSK2] a steady job since 1992. Worse than that, we couldn't [MSK2] a single employer who'd [MSK2] [MSK1] with a good [MSK2].
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5e263688c11931001b7ac19a/logical-fallacies,ad hominem,"A congressman calls a whitehouse spokesperson a giant.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5e263688c11931001b7ac19a/logical-fallacies,ad hominem,"Don't listen to [MSK1] even though [MSK1]'s a doctor. [MSK1] isn't a good person, so [MSK1] opinion is invalid.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5a0f0600920b9b1100fb5669/logical-fallacy,ad hominem,"[MSK2] [MSK2] apple is a vegetable. [MSK1] [MSK2]n't [MSK2] to [MSK2] [MSK2] [MSK1] failed spanish class last year.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5fa59387abc53e001b67ecbc/logical-fallacies,ad hominem,"That [MSK1] wants to raise the minimum wage, but [MSK1] aren't even smart enough to run a business.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5fa59387abc53e001b67ecbc/logical-fallacies,ad hominem,"Mrs. [MSK1] is nominated for teacher of the year, which is [MSK2] on by [MSK1] fellow faculty members. A colleague says that [MSK1] would never [MSK2] for [MSK1] because [MSK1] is too young.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5fa59387abc53e001b67ecbc/logical-fallacies,ad hominem,"[MSK1] cusses a lot, so [MSK1] can't [MSK2] to a [MSK2] [MSK1] [MSK2]. [MSK1]'s not a good guy.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5af3432e02fd7c0019e40cd2/king-hamilton-logical-fallacies,ad hominem,"A parent who says that the [MSK1] doesn't know how to teach because [MSK1] graduated from a community college.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,ad hominem,"[MSK2] [MSK2], what do [MSK1] [MSK2] about labor laws? [MSK1] don't even have a job.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5fa5924f4bc06f001bf18f58/logical-fallacy-quiz-swhs,ad hominem,"In [MSK1] class president election video, [MSK1] called [MSK1] student opponent ' a brown [MSK2] nosing, suck up who only wanted to [MSK2] on the teacher [MSK2] good side, ' which [MSK2] [MSK1].
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5a299094876fa01100a5d10b/logical-fallacy-review,ad hominem,"[MSK1] can't be a great athlete; [MSK1] didn't adopt the stray dog on the street.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5b2b2aa736a5270019a279ba/fallacy-quiz-part,ad hominem,"In the business meeting, [MSK1] proposed a new [MSK2] plan for the [MSK3] food brand, but [MSK4] out [MSK1] [MSK4] hates [MSK3]. How can we trust [MSK1] [MSK2] skills?
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5e664486989dc2001edc9ad5/logical-fallacies,tu quoque,"[MSK2] [MSK3] spanish is easy. [MSK1] [MSK3] [MSK3]n't [MSK3] to [MSK2] [MSK3] [MSK1] failed spanish class last year.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://quizizz.com/admin/quiz/5cbde6b63d0929001a1ffc3c/logical-fallacies,tu quoque,"[MSK1] did not complete [MSK1] homework [MSK3] night? Well, [MSK2] did not do [MSK2] [MSK3] weak either.
",,
"[MSK1] is claiming [MSK2]. [MSK1] is a moron. Therefore, [MSK2] is not true.",https://www.logicallyfallacious.com/logicalfallacies/Genetic-Fallacy,genetic fallacy,"[MSK1] was born to [MSK2] parents and raised as a [MSK2] until [MSK1] confirmation in 8th grade. Therefore, [MSK1] is bound to want to defend some [MSK2] traditions and, therefore, can not be taken seriously.
"," I am referring to myself here.  While my upbringing was Catholic, and I have long since considered myself a Catholic, that is irrelevant to any defenses I make of Catholicism -- like the fact that many local churches do focus on helping the community through charity work.  If I make an argument defending anything Catholic, the argument should be evaluated on the argument itself, not on the history of the one making the argument or how I came to hold the claims as true or false.",
